STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,EZETIMIBA 10MG C/28 TAB.,909,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-07-06,AZILSARTAN MEDOXOMILO + CLORTALIDONA 80/12.5 C/28 TAB.,2948,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,ETANERCEPT 25MG FCO. C/4 AMP.,349,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-07-06,ALPRAZOLAM 1MG C/30 COMP. (II),1448,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,PIPERIDOLATO 100MG C/30 GRAGEAS,258,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-07-06,VERALIPRIDA 100MG C/20 CAP.,4,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-07-06,CINOSTAZOL 100MG C/30 TAB.,2949,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-07-06,TIZANIDINA 2MG C/20 TAB.,787,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,AZATIOPRINA 50MG C/50 TAB.,51,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-07-06,ATOMOXETINA 25MG C/14 CAP.,794,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-07-06,BROMURO DE TIOTROPIO C/30 CAP. + DISPOSITIVO DOSIFICADOR,2878,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-07-06,DOMPERIDONA SUSP. C/60ML,1011,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-07-06,CEFUROXIMA 500MG C/10 TAB.,1488,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,CICLOSPORINA 100MG C/50 TAB.,2982,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,ALFA-DORNASA 2.5MG/2.5ML C/6 AMP.,2312,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,HIDROXIUREA 500 MG C/100 CAP,2331,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,RITONAVIR 100MG FCO. C/30 TAB,3033,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,DEXAMETASONA 4MG C/10 TAB.,3010,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,FORMULA LACTEA DE CONTINUACION DE 6 A 12 (ETAPA 2) LATA C/400GR,2740,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,TRIMEBUTINA 200MG C/20 TAB,3037,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,METILPREDNISOLONA 40MG/ML SUSP. INY. C/1 AMP.,2765,,,,,,,,,,,,,,,,,,,
,1575,0,0,2016-07-06,OMEPRAZOL 20MG C/14 CAP.,657,,,,,,,,,,,,,,,,,,,
,525,0,0,2016-07-06,ACIDO ACETILSALICILICO 100MG C/30 TAB.,2769,,,,,,,,,,,,,,,,,,,
,105,0,0,2016-07-06,ATORVASTATINA 20MG C/10 TAB.,2761,,,,,,,,,,,,,,,,,,,
,420,0,0,2016-07-06,AMLODIPINO 5MG C/10 TAB.,2593,,,,,,,,,,,,,,,,,,,
,525,0,0,2016-07-06,PARACETAMOL 500MG C/10 TAB.,712,,,,,,,,,,,,,,,,,,,
,210,0,0,2016-07-06,DEXTROMETORFANO + GUAIFENESINA JARABE INFANTIL C/120ML,1886,,,,,,,,,,,,,,,,,,,
,105,0,0,2016-07-06,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG C/15 TAB.,2664,,,,,,,,,,,,,,,,,,,
,210,0,0,2016-07-06,"PENICILINA PROCAINICA + BENCILPENICILINA 800,000UI + 1 AMP. DILUYENTE C/2ML",687,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,AMOXICILINA 500MG C/12 CAP.,98,,,,,,,,,,,,,,,,,,,
,105,0,0,2016-07-06,DEXTROMETORFANO 15MG/5ML JARABE FCO. C/60ML,269,,,,,,,,,,,,,,,,,,,
,126,0,0,2016-07-06,IBUPROFENO 200MG C/10 TAB.,2802,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,PARACETAMOL JARABE FCO. C/120ML,2691,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,BETAMETASONA + CLOTRIMAZOL + GENTAMICINA TUBO CREMA C/25GR,2568,,,,,,,,,,,,,,,,,,,
,105,0,0,2016-07-06,RANITIDINA 150MG C/20 TAB.,2630,,,,,,,,,,,,,,,,,,,
,158,0,0,2016-07-06,ALENDRONATO SODICO 70MG C/4 TAB.,1945,,,,,,,,,,,,,,,,,,,
,84,0,0,2016-07-06,LOPERAMIDA 2MG C/12 TAB.,515,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,TIAMAZOL 5MG C/20 TAB.,1098,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,TACROLIMUS 1MG C/50 TAB.,2894,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,HIDROSMINA 200MG C/20 CAP.,1730,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,BIMATOPROST + TIMOLOL 0.03%/0.05% SOL. OFT. C/3ML,1793,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,DINITRATO DE ISOSORBIDA 5MG C/20 TAB.,2859,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,PERFENAZINA 4MG C/30 TAB.,587,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,AMPICILINA 1GR I.M. C/1 AMP.,99,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,ALOGLUTAMOL 500MG C/20 COMP.,758,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-07-06,OXIBUTININA 100MG/100ML FCO C/120ML,614,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,LINACLOTIDE .29MG C/30 CAP.,3023,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,MICOFENOLATO SODICO 360MG C/120 TAB.,2822,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,GLUCONATO DE POTASIO GK C/10 SOBRES,1232,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,MODAFINILO 200MG C/14 TAB.,2614,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,MEBENDAZOL 100MG C/6 TAB.,2600,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,DANAZOL 100MG C/50 TAB.,2810,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,DICLOFENACO SODICO 1MG SOL. OFT. FCO. C/5ML,1508,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,DEXAMETASONA 0.5MG C/30 TAB.,2777,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CICLOSPORINA DE GELATINA BLANDA 25MG C/50 CAP.,1114,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,FENOBARBITAL 100MG C/40 TAB. (II),579,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,FLUTICASONA 50MCG SPRAY C/120 DOSIS ,2491,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,TICAGRELOR 90MG C/30 TAB.,3016,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,SIROLIMUS 1MG C/60 GRAGEAS,743,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,TROPICAMIDA FENILEFRINA GOTAS. OFT. C/15ML,808,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,FLUOROMETOLONA 1% SOL. OFT. FCO. C/5ML,379,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-07-06,5 FLUOROURACILO CREMA DE 5% TUBO C/20GR,2759,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,RANITIDINA 40MG FCO C/30ML,1930,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CITRATO DE POTASIO 1080MCG C/100 TAB.,2891,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MISOPROSTOL 200MCG C/28 TAB.,194,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,LISINA + MONOCLORHIDRATO POTASIO + CLORURO + BICARBONATO C/50 TAB. EFER.,254,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,NAPROXENO + PARACETAMOL 100MG/200MG C/5 SUP.,1153,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CLORHIDRATO DE METILFENIDATO 30MG C/30 CAP. (II),998,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,NITAZOXANIDA 500MG C/6 COMP.,2972,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,TIMOLOL + LATANOPROST GOTAS OFT. C/2.5ML,1374,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,ESTRADIOL 2MG + ACETATO D C/28 TAB.,180,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-07-06,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,CLOZAPINA 100MG C/30 TAB. (II),606,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,METILFENIDATO 20MG C/30 CAP.,1779,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,BENZONATATO 50MG C/6 SUP.,2783,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,BICALUTAMIDA 150MG C/28 TAB.,2753,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,GATIFLOXACINA FCO. GOTERO C/5ML,1050,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,SULFATO DE ATROPINA 1% SOL. OFT. FCO. C/15ML,40,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ISONIAZIDA 100MG C/200 TAB.,2009,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,VIGABATRINA 500MG C/60 COMP.,757,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,HIDRALAZINA 10MG C/20 TAB.,2756,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,TOBRAMICINA SOL. P/NEB C/14 SOBRES Y C/U 4 AMP.,1545,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,ATAZANAVIR 300MG C/30 CAP.,2883,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,PIRAZINAMIDA + ETAMBUTOL + RIFAMPICINA + ISONIAZIDA 150MG/75MG/400MG/300MG C/240 TAB.,1270,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,RADIOCARE CREMA C/150MG,2977,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CICLOSPORINE A 50MG MICROEMULSION C/50 CAP.,761,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,TOCILIZUMAB 80MG/4ML AMP.,2893,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,TALIDOMIDA 100MG C/50 TAB.,1076,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MESALAZINA ENEMA 60ML C/3,2971,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,SERTINDOL 4MG C/10 TAB.,2180,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,POLICRESULENO + CINCOCAINA 5GR/1GR/100GR UNGUENTO TUBO C/50GR,2975,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,PARCHE DE MICROPORE OFTALMICO INF. C/20,654,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,BUMETANIDA 1MG C/20 COMP.,559,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,DIYODOHIDROXIQUINOLEINA 4.2GR FCO. C/120ML,2636,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,NILOTIMIB 200MG C/40 CAP.,3038,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,RIFAMPICINA + ISONIAZIDA + PIRAZINAMIDA 150MG/75MG/400MG C/24 GRAGEAS,731,,,,,,,,,,,,,,,,,,,
