FORMATO DE REQUISICIÖN,,,,,,,,,,
(RAZON SOCIAL),,,,,,,,,,
,,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,,
,,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,,
ave,,,,,,carlos cantu,,,,
,,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,GEN/PAT,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,144,0,0,14/09/2015,POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. ORAL FCO. SPRAY C/20ML,21,,0,$0.00,$0.00
,280,0,0,14/09/2015,POLIVITAMINAS CON MINERALES C/30 CAP.,886,,0,$0.00,$0.00
,28,0,0,14/09/2015,PRAMIPEXOL 0.5MG C/30 TAB.,2411,,0,$0.00,$0.00
,136,0,0,14/09/2015,PRASUGREL 10MG C/14 TAB.,2900,,0,$0.00,$0.00
,100,0,0,14/09/2015,PRAZOSINA 1MG C/30 COMP.,539,,0,$0.00,$0.00
,14,0,0,14/09/2015,PREDNISOLONA 100MG SOL. FCO. C/100ML,388,,0,$0.00,$0.00
,8,0,0,14/09/2015,PREDNISOLONA 10MG SUSP. OFT. C/5ML,784,,0,$0.00,$0.00
,8,0,0,14/09/2015,PREDNISOLONA 3.0MG/ML SOL. PED. C/120ML,1099,,0,$0.00,$0.00
,55,0,0,14/09/2015,PREDNISONA 20MG C/30 TAB.,642,,0,$0.00,$0.00
,9,0,0,14/09/2015,PREDNISONA 50MG C/20 TAB.,689,,0,$0.00,$0.00
,161,0,0,14/09/2015,PREDNISONA 5MG C/20 TAB.,1490,,0,$0.00,$0.00
,706,0,0,14/09/2015,PREGABALINA 75MG C/28 CAP.,512,,0,$0.00,$0.00
,80,0,0,14/09/2015,PROGESTERONA 100MG C/30 PERLAS,1492,,0,$0.00,$0.00
,133,0,0,14/09/2015,PROPAFENONA 150MG C/30 TAB.,626,,0,$0.00,$0.00
,110,0,0,14/09/2015,PROPRANOLOL 10MG C/50 TAB.,3029,,0,$0.00,$0.00
,16,0,0,14/09/2015,PROPRANOLOL 20MG C/24 TAB.,2976,,0,$0.00,$0.00
,36,0,0,14/09/2015,PROPRANOLOL 40MG C/30 TAB.,783,,0,$0.00,$0.00
,47,0,0,14/09/2015,PRUCALOPRIDA 2MG C/14 COMP.,2930,,0,$0.00,$0.00
,283,0,0,14/09/2015,PSYLLIUM PLANTAGO C/400GR,674,,0,$0.00,$0.00
,33,0,0,14/09/2015,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,,0,$0.00,$0.00
,1,0,0,14/09/2015,RADIOCARE CREMA C/150MG,2977,,0,$0.00,$0.00
,119,0,0,14/09/2015,RALOXIFENO 60MG C/28 TAB.,324,,0,$0.00,$0.00
,2,0,0,14/09/2015,RALTEGRAVIR 400MG FCO. C/60 COMP.,2389,,0,$0.00,$0.00
,127,0,0,14/09/2015,RAMIPRIL 2.5MG C/16 TAB.,1928,,0,$0.00,$0.00
,179,0,0,14/09/2015,RANITIDINA 150MG C/20 TAB.,2630,,0,$0.00,$0.00
,45,0,0,14/09/2015,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,0,$0.00,$0.00
,126,0,0,14/09/2015,RANITIDINA 300MG C/10 COMP.,2663,,0,$0.00,$0.00
,10,0,0,14/09/2015,RANITIDINA 40MG FCO C/30ML,1930,,0,$0.00,$0.00
,18,0,0,14/09/2015,REPAGLINIDA 2MG C/30 COMP.,1042,,0,$0.00,$0.00
,52,0,0,14/09/2015,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,0,$0.00,$0.00
,2,0,0,14/09/2015,RIFAMICINA SOL. SPRAY C/20ML,753,,0,$0.00,$0.00
,5,0,0,14/09/2015,RIFAMPICINA + ISONIASIDA 200MG/150MG C/24 CAP.,732,,0,$0.00,$0.00
,4,0,0,14/09/2015,RIFAMPICINA 300MG C/16 CAP.,333,,0,$0.00,$0.00
,81,0,0,14/09/2015,RIFAXIMINA 200MG C/12 GRAGEAS,1716,,0,$0.00,$0.00
,10,0,0,14/09/2015,RIMANTADINA 100MG C/14 CAP.,2393,,0,$0.00,$0.00
,88,0,0,14/09/2015,RISPERIDONA 1MG C/20 TAB.,1024,,0,$0.00,$0.00
,16,0,0,14/09/2015,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139,,0,$0.00,$0.00
,57,0,0,14/09/2015,RISPERIDONA 2MG C/20 TAB.,2698,,0,$0.00,$0.00
,82,0,0,14/09/2015,RIVAROXABAN 10MG C/10 COMP. RECUBIERTOS,2915,,0,$0.00,$0.00
,28,0,0,14/09/2015,RIVAROXABAN 20MG C/28 COMP.,2937,,0,$0.00,$0.00
,52,0,0,14/09/2015,RIVASTIGMINA 4.6MG C/30 PARCHES,1746,,0,$0.00,$0.00
,8,0,0,14/09/2015,ROTIGOTINA 6MG C/14 PARCHES,2978,,0,$0.00,$0.00
,114,0,0,14/09/2015,SALBUTAMOL 100MCG SPRAY C/ 200 DOSIS,2696,,0,$0.00,$0.00
,8,0,0,14/09/2015,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759,,0,$0.00,$0.00
,61,0,0,14/09/2015,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866,,0,$0.00,$0.00
,52,0,0,14/09/2015,SALMETEROL + FLUTICASONA 25/125 FCO.,2468,,0,$0.00,$0.00
,104,0,0,14/09/2015,SALMETEROL + FLUTICASONA 25MCG/50MCG 12GR FCO. C/120 DOSIS,786,,0,$0.00,$0.00
,36,0,0,14/09/2015,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,,0,$0.00,$0.00
,28,0,0,14/09/2015,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738,,0,$0.00,$0.00
,262,0,0,14/09/2015,SAXAGLIPITINA + METFORMINA 2.5MG/1000MG C/28 TAB.,2926,,0,$0.00,$0.00
,131,0,0,14/09/2015,SAXAGLIPITINA + METFORMINA 5MG/1000MG C/28 TAB.,2929,,0,$0.00,$0.00
,18,0,0,14/09/2015,SECNIDAZOL 500MG C/8 COMP.,553,,0,$0.00,$0.00
,658,0,0,14/09/2015,SENOSIDOS A-B 374MG C/30 TAB.,789,,0,$0.00,$0.00
,6,0,0,14/09/2015,SERENOA REPENS 160MG C/40 CAP.,860,,0,$0.00,$0.00
,410,0,0,14/09/2015,SERTRALINA 50MG C/14 TAB. RANURADAS,1497,,0,$0.00,$0.00
,28,0,0,14/09/2015,SILIMARINA 70MG C/20 COMP.,2151,,0,$0.00,$0.00
,6,0,0,14/09/2015,SIROLIMUS 1MG C/60 GRAGEAS,743,,0,$0.00,$0.00
,575,0,0,14/09/2015,SITAGLIPTINA + METFORMINA 50/850MG C/56 COMP.,1368,,0,$0.00,$0.00
,375,0,0,14/09/2015,SITAGLIPTINA 100MG C/14 COMP.,456,,0,$0.00,$0.00
,28,0,0,14/09/2015,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,0,$0.00,$0.00
,21,0,0,14/09/2015,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,0,$0.00,$0.00
,10,0,0,14/09/2015,SOMATROPINA 15MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3001,,0,$0.00,$0.00
,4,0,0,14/09/2015,SOMATROPINA 5MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,2999,,0,$0.00,$0.00
,6,0,0,14/09/2015,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868,,0,$0.00,$0.00
,29,0,0,14/09/2015,SUCRALFATO 1GR C/40 TAB.,2653,,0,$0.00,$0.00
,28,0,0,14/09/2015,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67,,0,$0.00,$0.00
,87,0,0,14/09/2015,SULFASALAZINA 500MG C/60 GRAGEAS,47,,0,$0.00,$0.00
,24,0,0,14/09/2015,SULFATO DE AMANTADINA 100MG C/30 TAB.,703,,0,$0.00,$0.00
,3,0,0,14/09/2015,SULFATO DE ATROPINA 1% SOL. OFT. FCO. C/15ML,40,,0,$0.00,$0.00
,816,0,0,14/09/2015,"SULFATO DE GLUCOSAMINA + SULFATO DE CONDROITIN 1,500MGS/1,200MGS C/15 SOBRES",2576,,0,$0.00,$0.00
,330,0,0,14/09/2015,SULFATO DE HIDROXICLOROQUINA 200MG C/20 TAB.,675,,0,$0.00,$0.00
,3,0,0,14/09/2015,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413,,0,$0.00,$0.00
,3,0,0,14/09/2015,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733,,0,$0.00,$0.00
,35,0,0,14/09/2015,TACROLIMUS 1MG C/50 TAB.,2894,,0,$0.00,$0.00
,2,0,0,14/09/2015,TALIDOMIDA 100MG C/50 TAB.,1076,,0,$0.00,$0.00
,258,0,0,14/09/2015,TAMSULOSINA 0.4MG C/20 CAP.,2603,,0,$0.00,$0.00
,28,0,0,14/09/2015,TEGASEROD 6MG C/30 COMP.,912,,0,$0.00,$0.00
,239,0,0,14/09/2015,TELMISARTAN + HIDROCLOROTIAZIDA 80MG/12.5MG C/28 TAB.,561,,0,$0.00,$0.00
,165,0,0,14/09/2015,TELMISARTAN 40MG C/28 TAB.,968,,0,$0.00,$0.00
,204,0,0,14/09/2015,TELMISARTAN 80MG C/ 28 TAB.,2575,,0,$0.00,$0.00
,16,0,0,14/09/2015,TEOFILINA 100MG C/20 CAP.,2831,,0,$0.00,$0.00
,10,0,0,14/09/2015,TERAZOSINA 2MG ENV. C/20 TAB.,837,,0,$0.00,$0.00
,40,0,0,14/09/2015,TERAZOSINA 5MG C/30 TAB.,9,,0,$0.00,$0.00
,132,0,0,14/09/2015,TERBINAFINA 250MG C/28 TAB.,2847,,0,$0.00,$0.00
,6,0,0,14/09/2015,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266,,0,$0.00,$0.00
,22,0,0,14/09/2015,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,0,$0.00,$0.00
,2,0,0,14/09/2015,TETRACICLINA 250MG C/16 CAP.,2832,,0,$0.00,$0.00
,63,0,0,14/09/2015,TIAMAZOL 5MG C/20 TAB.,1098,,0,$0.00,$0.00
,344,0,0,14/09/2015,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 100MG/5MG/50MCG C/30 TAB.,2797,,0,$0.00,$0.00
,116,0,0,14/09/2015,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA Y DICLOFENACO SODICO Nı1 - 3 Y Nı - 3 C/JGA AMP.,2803,,0,$0.00,$0.00
,124,0,0,14/09/2015,TIAMINA+PIRIDOXINA + DEXAMETASONA + CIANOCOBALAMINA + LIDOCAINA Nı1 - 3 Y Nı - 3 C/JGA AMP.,2809,,0,$0.00,$0.00
,75,0,0,14/09/2015,TIBOLONA 2.5MG C/30 TAB.,2658,,0,$0.00,$0.00
,2,0,0,14/09/2015,TICAGRELOR 90MG C/30 TAB.,3016,,0,$0.00,$0.00
,2,0,0,14/09/2015,TIMOLOL + LATANOPROST GOTAS OFT. C/2.5ML,1374,,0,$0.00,$0.00
,1,0,0,14/09/2015,TIROTROPINA ALFA 0.9MG/ML C/2 AMP. DE 10ML,2935,,0,$0.00,$0.00
,94,0,0,14/09/2015,TIZANIDINA 2MG C/20 TAB.,787,,0,$0.00,$0.00
,28,0,0,14/09/2015,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,0,$0.00,$0.00
,69,0,0,14/09/2015,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,0,$0.00,$0.00
,2,0,0,14/09/2015,TOBRAMICINA SOL. P/NEB C/14 SOBRES Y C/U 4 AMP.,1545,,0,$0.00,$0.00
,28,0,0,14/09/2015,TOLNAFTATO 1% SOL. FCO C/20ML,824,,0,$0.00,$0.00
,94,0,0,14/09/2015,TOPIRAMATO 100MG C/20 TAB.,2837,,0,$0.00,$0.00
,75,0,0,14/09/2015,TOPIRAMATO 25MG C/28 TAB.,2578,,0,$0.00,$0.00
,1463,0,0,14/09/2015,TRAMADOL + PARACETAMOL 37.5/325MG C/20 TAB.,836,,0,$0.00,$0.00
,8,0,0,14/09/2015,TRAVOPROST + TIMOLOL .04MG/1.0ML FCO.GOTERO C/2.5ML,2560,,0,$0.00,$0.00
,47,0,0,14/09/2015,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,0,$0.00,$0.00
,190,0,0,14/09/2015,TRIAMCINOLONA 56.10MG SUSP. FCO C/16.5ML,610,,0,$0.00,$0.00
,137,0,0,14/09/2015,TRIAZOLAM 0.250MG C/30 TAB.,582,,0,$0.00,$0.00
,34,0,0,14/09/2015,TRIBENOSIDO + LIDOCAINA 400MG C/5 SUP.,681,,0,$0.00,$0.00
,94,0,0,14/09/2015,TRIBENOSIDO + LIDOCAINA TUBO C/30GR,680,,0,$0.00,$0.00
,194,0,0,14/09/2015,TRIMEBUTINA 200MG C/40 TAB.,330,,0,$0.00,$0.00
,172,0,0,14/09/2015,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,,0,$0.00,$0.00
,199,0,0,14/09/2015,TRIMETOPRIMA + SULFAMETOXAZOL 160MG/800MG C/14 TAB.,1920,,0,$0.00,$0.00
,18,0,0,14/09/2015,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,0,$0.00,$0.00
,28,0,0,14/09/2015,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,0,$0.00,$0.00
,147,0,0,14/09/2015,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143,,0,$0.00,$0.00
,21,0,0,14/09/2015,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,0,$0.00,$0.00
,33,0,0,14/09/2015,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,0,$0.00,$0.00
,6,0,0,14/09/2015,TROMANTADINA TUBO GEL C/10GR,878,,0,$0.00,$0.00
,7,0,0,14/09/2015,TROPICAMIDA FENILEFRINA GOTAS. OFT. C/15ML,808,,0,$0.00,$0.00
,110,0,0,14/09/2015,TROXERUTINA + CUMARINA 180MG/30MG C/30 GRAGEAS,1075,,0,$0.00,$0.00
,33,0,0,14/09/2015,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,0,$0.00,$0.00
,3,0,0,14/09/2015,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,,0,$0.00,$0.00
,52,0,0,14/09/2015,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71,,0,$0.00,$0.00
,25,0,0,14/09/2015,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,0,$0.00,$0.00
,38,0,0,14/09/2015,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,0,$0.00,$0.00
,28,0,0,14/09/2015,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,0,$0.00,$0.00
,47,0,0,14/09/2015,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,0,$0.00,$0.00
,750,0,0,14/09/2015,VALSARTAN + AMLODIPINO 160/5MG C/28 TAB.,1924,,0,$0.00,$0.00
,362,0,0,14/09/2015,VALSARTAN + HIDROCLORTIAZIDA 160MG/25MG C/30 GRAGEAS,233,,0,$0.00,$0.00
,338,0,0,14/09/2015,VALSARTAN 160MG C/30 GRAGEAS,1767,,0,$0.00,$0.00
,64,0,0,14/09/2015,VENLAFAXINA 75MG C/20 CAP.,602,,0,$0.00,$0.00
,28,0,0,14/09/2015,VERALIPRIDA 100MG C/20 CAP.,4,,0,$0.00,$0.00
,14,0,0,14/09/2015,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567,,0,$0.00,$0.00
,21,0,0,14/09/2015,VERAPAMILO 180MG C/15 TAB.,275,,0,$0.00,$0.00
,22,0,0,14/09/2015,VERAPAMILO 40MG C/30 TAB.,274,,0,$0.00,$0.00
,4,0,0,14/09/2015,VIGABATRINA 500MG C/60 COMP.,757,,0,$0.00,$0.00
,418,0,0,14/09/2015,VILDAGLIPTINA + METFORMINA 50MG/850MG C/60 COMP.,2924,,0,$0.00,$0.00
,82,0,0,14/09/2015,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,,0,$0.00,$0.00
,135,0,0,14/09/2015,VITAMINAS + HIERRO C/36 TAB.,111,,0,$0.00,$0.00
,362,0,0,14/09/2015,VITAMINAS + MINERALES PRENATALES C/30 TAB.,1678,,0,$0.00,$0.00
,109,0,0,14/09/2015,VITAMINAS PRENATALES C/28 CAP.,1754,,0,$0.00,$0.00
,18,0,0,14/09/2015,WARFARINA SODICA 5MG C/30 TAB.,196,,0,$0.00,$0.00
,22,0,0,14/09/2015,YODOPUVIDONA BUCOFARINGEO SOL. FCO. C/120ML ,793,,0,$0.00,$0.00
