STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,GLICOPIRRONIO + INDACATEROL C/30 CAP. INHALACION,3017,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,FOSFATO MONOSODICO 12GR + CIDRATO DE SODI ENEMA EVACUANTE C/133ML,378,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,OLANZAPINA 10MG C/14 TAB. DISPERSABLES,916,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,CLIOQUINOL TUBO CREMA 30GR,2791,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,ATOMOXETINA 40MG C/14 CAP.,807,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,PREDNISOLONA 3.0MG/ML SOL. PED. C/120ML,1099,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,TEOFILINA 100MG C/20 CAP.,2831,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,PARECOXIB SODICO 40MG/2ML INY. C/2 AMP.,1481,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,DIAZEPAM 10MG C/20 COMP. (II),598,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,NORFENILEFRINA SOL. GOTAS FCO. C/24ML,2,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,MEBENDAZOL 100MG C/6 TAB.,2600,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,WARFARINA SODICA 5MG C/30 TAB.,196,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,DROPROPIZINA JARABE C/120ML,2230,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,SOMATROPINA 15MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3001,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,NEOCATE POLVO C/400GR,2454,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,FLUVOXAMINA 100MG C/15 GRAGEAS,516,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,ALTHERA POLVO LATA C/450GR,2019,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,CISAPRIDA FCO C/60ML,691,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,ESTROGENOS CONJUGADOS 0.625MG C/42 TAB.,2855,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,PREDNISOLONA 10MG SUSP. OFT. C/5ML,784,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,MODAFINILO 200MG C/14 TAB.,2614,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,"PENICILINA CLEMIZOL + BENCILPENICILINA SODICA 1,000,000UI + 1 AMP. DE DILUYENTE",26,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,FENITOINA SODICA SUSP. C/237ML,2833,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,BETAMETASONA PEDIATRICA  50MG GOTAS FCO. C/60ML,171,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,CLORANFENICOL TUBO OFT. C/5GR,2674,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,HALOPERIDOL 2MG SOL. FCO. C/15ML,583,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,CICLOPIROX CREMA CUTANEA 20GR,2730,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,GLIBENCLAMIDA + METFORMINA 5MG/1000MG C/40 TAB.,790,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-08-03,ACIDO SALICILICO + ACIDO LACTICO + SOL. 26%/15% FCO. C/15ML,3031,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30/500/500MG C/7 BLISTER (2/2/4 CAP.),1284,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,BETAMETASONA LOCION FCO. SUSP. C/100ML,119,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,TRAVOPROST + TIMOLOL .04MG/1.0ML FCO.GOTERO C/2.5ML,2560,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,BICALUTAMIDA 50MG C/28 TAB.,2870,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,DILTIAZEM 240MG C/10 TAB.,103,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,DARBEPOETINA ALFA 500MCG JER. PRELLENADA,2985,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,CLINDAMICINA 75MG/5ML FCO. GRANULADO PARA 100ML,260,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,TETRACICLINA 250MG C/16 CAP.,2832,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,DANAZOL 100MG C/50 TAB.,2810,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,ALFAMETILDOPA 250MG C/30 TAB.,426,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,ACIDO ASCORBICO 500MG C/100 TAB.,175,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,ONDANSETRON 8MG SOL. INY. C/3 AMP. DE 4ML,293,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,FLUTICASONA 50MCG SPRAY C/120 DOSIS ,2491,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,MESALAZINA 1GR C/14 SUP.,969,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,COLCHICINA 1MG C/20 TAB.,185,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,ATOMOXETINA 10MG C/14 CAP.,1034,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,GLICERINA + POLISORBAPO 1%/80al1% SOL. OFT. C/20 ENVASES UNIDOSIS DE 0.4ML,2251,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,DEXPANTENOL 5% TUBO GEL C/10GR,1006,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,COMPLEJO B SOL. INY. FCO. C/10ML,189,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,ACIDO ACEXAMICO 5GR/100GR UNGUENTO TUBO C/40GR,726,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,AMISULPRIDA 400MG C/7 TAB. ,788,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,HIDROQUINONA CREMA AL 4% TUBO C/30GR,317,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,TROPICAMIDA FENILEFRINA GOTAS. OFT. C/15ML,808,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,5 FLUOROURACILO CREMA DE 5% TUBO C/20GR,2759,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,ERITROMICINA 250MG/5ML SUSP. C/100ML,2564,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,RANITIDINA 40MG FCO C/30ML,1930,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,CITRATO DE SODIO + LAURILSULFOACETATO DE SODIO SUSP. CON 4 ENEMAS EN APLICADOR DESECHABLE DE 5,538,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,NAFAZOLINA 5% SOL. OFT. GOTERO FCO. C/15ML ,2597,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,MOMETASONA 1% SOL. FCO. C/30ML,1660,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,MESALAZINA 500MG C/10 SUP.,2970,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,FOSFOMICINA 500MG C/12 CAP.,2242,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,METRONIDAZOL 500MG C/10 OVULOS,2612,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,LEUPRORELINA 3.75MG C/1 AMP. DE 2ML,2821,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,LIDOCAINA + PRILOCAINA CREMA C/30GR.,1210,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-08-03,CLEBOPRIDA JBE. FCO. C/90ML,2671,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,GLUCONATO DE POTASIO GK C/10 SOBRES,1232,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,MISOPROSTOL 200MCG C/28 TAB.,194,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,FLUOROMETOLONA 1% SOL. OFT. FCO. C/5ML,379,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,FILGRASTIM 300MCG C/1 JER. PRECARGADA DE 1ML,2869,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,AMPICILINA 250MG SUSP. C/60ML,2781,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,SERENOA REPENS 160MG C/40 CAP.,860,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,FINGOLIMOD 0.5MG C/28 CAP.,2925,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,HIALUNORATO DE SODIO + SULFATO DE CODROINTIN SOL. OFT.,1627,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,NILOTIMIB 200MG C/28 CAP.,2936,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,LISURIDA 0.2MG C/28 TAB.,281,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,AZELASTINA SOL. OFT. 0.05% FCO. C/5ML,61,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,CLORMADINONA 2MG C/20 TAB.,493,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,LINACLOTIDE .29MG C/30 CAP.,3023,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,ACETAZOLAMIDA 250MG C/30 TAB.,3,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,LISINA + MONOCLORHIDRATO POTASIO + CLORURO + BICARBONATO C/50 TAB. EFER.,254,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,DIENOGEST 2MG C/28 TAB.,2961,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,CICLOSPORINA 0.1% GOTAS OFT. C/5ML,3011,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,CLORURO DE SODIO 5% SOL OFT. FCO. 10ML,416,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,DICLOFENACO SODICO 1MG SOL. OFT. FCO. C/5ML,1508,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,DEXAMETASONA 0.5MG C/30 TAB.,2777,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,NITROFURAL POMADA TUBO C/85GR,368,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,LEVAMISOL 50MG C/2 TAB.,1536,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,CLORURO DE SODIO 10% SOL OFT. FCO. 10ML,415,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,OCTREOTIDA LAR 20MG I.M. AMP.,2751,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,CEFALEXINA 125MG/5ML SUSP.,1482,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,RITUXIMAB 500MG/50ML C/1,1193,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,ESTRADIOL + TRIMEGESTONA SECUENCIAL 1MG/.250MG C/28 GRAGEAS,843,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,PINDOLOL 5MG C/20 COMP.,873,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,HIDRALAZINA 10MG C/20 TAB.,2756,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,BENZOATO DE ESTRADIOL + PROGESTERONA JER. 5MG/50MG C/1ML,532,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,NITAZOXANIDA 500MG C/6 COMP.,2972,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,CLORURO DE SODIO 5% UNGUENTO OFT. TUBO 5GR,417,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,,,,,,,,,,,,,,,,,,,
,4,0,0,2016-08-03,BROMURO DE IPRATROPIO 250MCG/ML SOL. NEBUL. FCO. C/20ML,41,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,MECLIZINA + PIRIDOXINA SOL. GOTAS FCO. C/10ML,2634,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,BENZONATATO 50MG C/6 SUP.,2783,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400GR,347,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,MESALAZINA 250MG C/30 SUP.,760,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,CALCITRIOL CREMA UNGUENTO TUBO 0.3MG C/30GR,1268,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,GATIFLOXACINA FCO. GOTERO C/5ML,1050,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,DESMOPRESINA 10MCG C/25 DOSIS POR FCO SPRAY,2813,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,FORMOTEROL + BECLOMETASONA FCO. SPRAY C/120 DOSIS,3018,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,APOSITO HIDROCOLOIDE EXTRA DELGADO 10X10 C/10 PARCHES,1035,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,RIFAXIMINA 100/5ML SUSP. FCO. C/60ML,380,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,DIMENHIDRINATO 25GR SUP. INF. C/5 SUPOSITORIOS,2651,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,OSELTAMIVIR 75MG C/10 CAP.,2654,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,DIYODOHIDROXIQUINOLEINA 4.2GR FCO. C/120ML,2636,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,SULFATO DE ATROPINA 1% SOL. OFT. FCO. C/15ML,40,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,RADIOCARE CREMA C/150MG,2977,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,BUFLOMEDIL 150MG C/30 TAB.,508,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,ACICLOVIR UNGUENTO OFTALMICO 3GR EN 100GR TUBO C/4.5GR,2767,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,NITROFURAL TARRO C/453.6GR,367,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,POLICRESULENO + CINCOCAINA 5GR/1GR/100GR UNGUENTO TUBO C/50GR,2975,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,LIDOCAINA 10% AER C/115ML SPRAY,1438,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,BROMAZEPAM 6MG C/30 TAB.,1471,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,ACEITE DE RICINO FCO. C/60ML,2684,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,METOXALENO 10MG C/30 TAB.,963,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,ESTRADIOL 2MG + ACETATO D C/28 TAB.,180,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,RIFAMPICINA + ISONIAZIDA + PIRAZINAMIDA 150MG/75MG/400MG C/24 GRAGEAS,731,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,MESALAZINA ENEMA 60ML C/3,2971,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,PIRAZINAMIDA + ETAMBUTOL + RIFAMPICINA + ISONIAZIDA 150MG/75MG/400MG/300MG C/240 TAB.,1270,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,SERTINDOL 4MG C/10 TAB.,2180,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,PARCHE DE MICROPORE OFTALMICO INF. C/20,654,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,BUMETANIDA 1MG C/20 COMP.,559,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLONIDINA TAB. 0.1MG C/100,2792,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DAPSONA 100MG C/50 TAB.,962,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,MIDAZOLAM 7.5 C/30 COMP. (II),312,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,RIFAMICINA SOL. SPRAY C/20ML,753,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,TIROTROPINA ALFA 0.9MG/ML C/2 AMP. DE 10ML,2935,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,LENALIDOMIDA 10MG CAP.,2991,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,SUNITINIB 50MG C/28 CAP.,1250,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,ERLOTINIB 150MG C/30 TAB.,1903,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,MARAVIROC 300MG C/60 TAB.,2993,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,DEFERASIROX 500MG C/28 COMP.,2921,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,TOFACITINIB 5MG C/56 TAB.,3024,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,ETRAVIRINA 100MG FCO. C/120 TAB.,2438,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DARUNAVIR 400MG C/60 TAB.,2986,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,VORICONAZOL 200MG C/14 TAB.,2429,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,TENOFOVIR 300MG C/30 TAB.,3006,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,RITONAVIR 100MG 2 FCO. C/84 CAP. ,2387,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLORHIDRATO DE VALACICLOVIR 500MG C/42 COMP.,1385,,,,,,,,,,,,,,,,,,,
,2,0,0,2016-08-03,MELFALAN 2MG C/25 TAB.,2906,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLOMIPRAMINA 25MG C/30 GRAGEAS,2216,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLORPROMAZINA 25MG C/50 COMP. (III),522,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,LEUPRORELINA 22.5MG C/1 AMP.,2911,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,APIXABAN 2.5MG C/60 TAB.,3019,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,GOSERELINA IMPLANTE CILINDRICO 3.6MG + JER. MONODOSICA,906,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,"INTERFERON ALFA 2B 10,000UI SOL.INY. FCO C/1 AMP.",1224,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,RITONAVIR 100MG FCO. C/30 TAB,3033,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DIPIRIDAMOL 75MG C/36 GRAGEAS,671,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,INDOBUFENO 200MG C/30 TAB.,983,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DOXICICLINA 50MG C/28 CAP.,2828,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,ETOFAMIDA 2GR/100MG SUSP. FCO. C/130ML,461,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,FORMULA INFANTIL DE AISLADO NAN SOYA C/366GR,639,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLORHIDRATO DE TRIHEXIFENIDILO 5MG C/50 TAB.,585,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,PIRIMETAMINA 25MG C/30 TAB.,2974,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,HIALUNORATO DE ZINC GEL C/15GR,1410,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,FORMULA PREMATUROS FORMULA LACTEA LATA C/400GR,1022,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLORHIDRATO DE BUPRENORFINA 0.2MG C/10TAB. SUBLINGUAL (II),595,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,PILOCARPINA 2% SOL. OFT. FCO. C/15ML,695,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,LEVOCETIRIZINA 5MG C/10 TAB.,2800,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,RIMANTADINA 1GR/100ML SOL. FCO. C/120ML,2586,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DAPSONA 50MG C/50 TAB.,1668,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CLORPROMAZINA 100MG C/20 COMP. (lll),2599,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,"RETINOL (VITAMINA A) 50,000UI C/40 CAP.",2867,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CICLOPENTOLATO1% SOL. OFT. FCO. C/5ML (III),745,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,METRONIDAZOL + DIYODOHIDROXIQUINOLEINA 2.5GR/2GR SUSP. PED. FCO. C/120ML,56,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DEXAMETASONA 4MG C/10 TAB.,3010,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,DROPROPIZINA 20MG C/8 SUP.,2962,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,RIFAMPICINA 300MG C/16 CAP.,333,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,CARBONATO DE CALCIO 600MG C/30 TAB.,1480,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,ACETONIDO DE FLUOCINOLONA + CLIOQUINOL TUBO CREMA C/30GR,2766,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,HIERRO AMINOQUELADO 20MG/ML SOL. ORAL FCO C/15ML,384,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,KETOROLACO 10MG C/10 TAB.,1202,,,,,,,,,,,,,,,,,,,
