,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,5,0,0,2015-11-20,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266,,,,,
,24,0,0,2015-11-20,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,,,,
,7,0,0,2015-11-20,TETRACICLINA 250MG C/16 CAP.,2832,,,,,
,122,0,0,2015-11-20,TIAMAZOL 5MG C/20 TAB.,1098,,,,,
,507,0,0,2015-11-20,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 100MG/5MG/50MCG C/30 TAB.,2797,,,,,
,164,0,0,2015-11-20,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA Y DICLOFENACO SODICO NO1 - 3 Y NO - 3 C/JGA AMP.,2803,,,,,
,153,0,0,2015-11-20,TIAMINA+PIRIDOXINA + DEXAMETASONA + CIANOCOBALAMINA + LIDOCAINA NO1 - 3 Y NO - 3 C/JGA AMP.,2809,,,,,
,12,0,0,2015-11-20,TICAGRELOR 90MG C/30 TAB.,3016,,,,,
,4,0,0,2015-11-20,TIMOLOL + LATANOPROST GOTAS OFT. C/2.5ML,1374,,,,,
,2,0,0,2015-11-20,TIROTROPINA ALFA 0.9MG/ML C/2 AMP. DE 10ML,2935,,,,,
,104,0,0,2015-11-20,TIZANIDINA 2MG C/20 TAB.,787,,,,,
,37,0,0,2015-11-20,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,
,73,0,0,2015-11-20,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,,,
,3,0,0,2015-11-20,TOBRAMICINA SOL. P/NEB C/14 SOBRES Y C/U 4 AMP.,1545,,,,,
,3,0,0,2015-11-20,TOCILIZUMAB 200MG/10ML SOL. INY. C/1 AMP.,2892,,,,,
,1,0,0,2015-11-20,TOCILIZUMAB 80MG/4ML AMP.,2893,,,,,
,6,0,0,2015-11-20,TOFACITINIB 5MG C/56 TAB.,3024,,,,,
,13,0,0,2015-11-20,TOLNAFTATO 1% SOL. FCO C/20ML,824,,,,,
,116,0,0,2015-11-20,TOPIRAMATO 100MG C/20 TAB.,2837,,,,,
,126,0,0,2015-11-20,TOPIRAMATO 25MG C/28 TAB.,2578,,,,,
,1700,0,0,2015-11-20,TRAMADOL + PARACETAMOL 37.5/325MG C/20 TAB.,836,,,,,
,31,0,0,2015-11-20,TRAVOPROST + TIMOLOL .04MG/1.0ML FCO.GOTERO C/2.5ML,2560,,,,,
,56,0,0,2015-11-20,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,,,,
,144,0,0,2015-11-20,TRIAMCINOLONA 56.10MG SUSP. FCO C/16.5ML,610,,,,,
,157,0,0,2015-11-20,TRIAZOLAM 0.250MG C/30 TAB.,582,,,,,
,33,0,0,2015-11-20,TRIBENOSIDO + LIDOCAINA 400MG C/5 SUP.,681,,,,,
,159,0,0,2015-11-20,TRIBENOSIDO + LIDOCAINA TUBO C/30GR,680,,,,,
,232,0,0,2015-11-20,TRIMEBUTINA 200MG C/40 TAB.,330,,,,,
,120,0,0,2015-11-20,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,,,,,
,199,0,0,2015-11-20,TRIMETOPRIMA + SULFAMETOXAZOL 160MG/800MG C/14 TAB.,1920,,,,,
,42,0,0,2015-11-20,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,
,96,0,0,2015-11-20,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,,,,
,168,0,0,2015-11-20,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143,,,,,
,36,0,0,2015-11-20,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,,,
,21,0,0,2015-11-20,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,
,6,0,0,2015-11-20,TROMANTADINA TUBO GEL C/10GR,878,,,,,
,12,0,0,2015-11-20,TROPICAMIDA FENILEFRINA GOTAS. OFT. C/15ML,808,,,,,
,124,0,0,2015-11-20,TROXERUTINA + CUMARINA 180MG/30MG C/30 GRAGEAS,1075,,,,,
,45,0,0,2015-11-20,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,
,6,0,0,2015-11-20,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,,,,,
,58,0,0,2015-11-20,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71,,,,,
,38,0,0,2015-11-20,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,,,,
,40,0,0,2015-11-20,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,,,
,44,0,0,2015-11-20,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,,,,
,41,0,0,2015-11-20,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,
,829,0,0,2015-11-20,VALSARTAN + AMLODIPINO 160/5MG C/28 TAB.,1924,,,,,
,406,0,0,2015-11-20,VALSARTAN + HIDROCLORTIAZIDA 160MG/25MG C/30 GRAGEAS,233,,,,,
,376,0,0,2015-11-20,VALSARTAN 160MG C/30 GRAGEAS,1767,,,,,
,91,0,0,2015-11-20,VENLAFAXINA 75MG C/20 CAP.,602,,,,,
,26,0,0,2015-11-20,VERALIPRIDA 100MG C/20 CAP.,4,,,,,
,20,0,0,2015-11-20,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567,,,,,
,23,0,0,2015-11-20,VERAPAMILO 180MG C/15 TAB.,275,,,,,
,32,0,0,2015-11-20,VERAPAMILO 40MG C/30 TAB.,274,,,,,
,5,0,0,2015-11-20,VIGABATRINA 500MG C/60 COMP.,757,,,,,
,469,0,0,2015-11-20,VILDAGLIPTINA + METFORMINA 50MG/850MG C/60 COMP.,2924,,,,,
,77,0,0,2015-11-20,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,,,,,
,135,0,0,2015-11-20,VITAMINAS + HIERRO C/36 TAB.,111,,,,,
,221,0,0,2015-11-20,VITAMINAS + MINERALES PRENATALES C/30 TAB.,1678,,,,,
,360,0,0,2015-11-20,VITAMINAS PRENATALES C/28 CAP.,1754,,,,,
,3,0,0,2015-11-20,VORICONAZOL 200MG C/14 TAB.,2429,,,,,
,15,0,0,2015-11-20,WARFARINA SODICA 5MG C/30 TAB.,196,,,,,
,39,0,0,2015-11-20,YODOPUVIDONA BUCOFARINGEO SOL. FCO. C/120ML ,793,,,,,
